,CT0,CT4,CT8,CT12,CT16,CT20
Etfdh,2.41088403416434,2.76214616133898,3.08006070535627,2.13889165695256,2.26883685963434,2.47700435232759
Ptprc,-0.0484927428901602,0.830646569533427,1.42371367303172,0.953957680770983,0.0951629796060889,1.18520659824958
Acaca,0.281039285782422,0.0852747353647798,-0.251421136861518,-0.545083689319571,-1.46615779960559,0.0776841635002707
Fnbp4,3.09140178330646,3.06049573627563,3.2137129055908,3.03070353511555,2.74494560103919,3.29980086417826
Pzp,1.08366525999785,1.58167510708501,1.49355463927215,0.993916136612498,1.1209780560955,1.59919152427675
Apmap,5.21772772219476,5.24289087233825,5.40571390749503,5.07364587941656,5.01275861121675,4.94785171501813
Aatf,4.18124538731876,3.80719405153237,4.07928493389172,3.77601353489857,4.06752546527727,4.16055118620686
Nup35,4.17378496162822,4.35670502690245,4.62811963176589,3.56645732289701,3.47589155957921,3.41075455144297
Cpsf4,4.15911410620186,4.0017920213829,3.48543816475502,4.02636267199738,3.77918080453822,4.44845800288872
Rnf40,0.912724919035047,0.491461320904476,-0.0455611303108014,0.217682422234643,0.109305287114451,0.270780251602784
Cyp2c39,-0.264920118480224,-0.455451441338939,0.917630740205276,0.809740289987701,0.573373756210061,0.337437883171882
Snrnp70,6.41219587851772,6.63737813648294,6.20815897909787,6.80230139426392,6.76759456986686,6.79219031091258
Wdr18,5.02030487068716,4.36598389259965,4.52932366375222,4.89904956527405,5.19235720193975,4.7859240754884
Sp100,4.45080174878874,4.07400842761019,4.27102025745143,4.72756741118814,4.90142343142912,4.40748879455589
Ascc3,1.54486368994283,-0.310651218179876,-0.221076285890684,0.9019094013543,1.36331335107799,0.378663626930281
Nfib,2.60920057549971,2.38887555836336,2.11083547094929,2.16069777825526,2.40278395941292,1.88654122949004
Prkdc,-0.714007236924561,0.291103562098584,-0.657438570544677,-0.709243602567374,-0.282143863314321,-0.112054999792858
Stt3a,6.08118731467833,5.90676126942238,6.43971842584869,6.1444907047915,5.81783138926109,5.95132994430043
Ssb,4.84089434117824,4.52977466876689,4.12222467326672,4.7082802863024,4.93105081378446,4.72679929195851
Hsd3b3,4.28916681381801,4.02079893038139,4.38036586108253,3.97965770849258,3.82769389947459,3.79844590702108
Nsd3,3.24249063317034,3.20187661088717,2.72596679334824,2.61351596036897,2.73711324710078,2.46154134673938
Mki67,-1.40807659402897,-2.56180519775218,-2.94559803647756,-2.76007450315555,-2.51672680562813,-3.73869302841592
Hook1,1.1199911033223,0.120422020256603,0.294502763516702,-0.129747905742159,1.46716408212091,1.50010275749014
Pwp1,3.46071758768968,3.02017636341925,3.14995529137143,3.57830326979669,3.39503033265553,3.40943016483292
Dnaja3,4.7743734534647,4.27090768345703,4.45606496078202,4.46363695470603,4.59667714211229,4.28277475547155
Plxnb2,1.31260083408775,1.82842827296803,1.98616751582762,1.5340911793366,1.38901996364086,1.60091186198173
Col6a6,-5.58191585500939,-7.95579042432052,-5.65479081925463,-5.45906831607587,-5.30753887727104,-9.48569805313291
Zfpm1,2.44600741450354,-0.603990267467072,-1.76332101079579,0.632330836898523,2.52005426301704,1.07089141954405
Itprid2,0.987084959188337,1.14744585459503,1.17148726405499,0.924488906319076,0.87256351115103,1.14922264313964
Usp7,-0.352416157537397,0.547523785199429,0.356530265323713,0.378764996805883,0.12046658802483,0.0879318479499505
Ppp1cc,3.63434640418055,3.24393863566778,2.98625530683203,3.09705425373175,3.02087545797975,3.15232843436305
Gpatch4,2.79431770895094,2.25620058213662,2.3044522461578,2.25396470803656,2.5932455609756,2.80432751930802
Cyp51a1,4.32882858014295,4.18965558873199,4.28936301074139,3.98619309936216,4.19424059815959,3.99363374873721
Hsd17b13,6.37386075345705,5.83613869630992,6.39660844484338,6.06984399211902,5.70120471258097,6.04916900485567
Pm20d1,4.46936594276613,4.16844673512426,4.45494532825725,4.35784999036205,4.17728457399973,4.07116617688961
Mtdh,4.0776970871292,4.0504602920761,4.47108646990564,4.16317132627953,3.92209097506504,4.09540123746606
Tuba1c,1.84521289039901,1.86218321503989,2.55762787914623,2.56898755749868,2.6906387360604,2.45022173418274
Pon3,3.79751298339015,3.70837376240448,3.9026976564388,3.85504023349868,3.91196555498088,3.63387998421525
Mta3,1.22053680065651,1.10494115964338,0.698129266355588,0.876067525531926,1.00983581706656,-0.0939040578955916
Ubn2,1.61433111152483,1.32840043834228,0.633405527865948,0.949011695950627,1.84983884296236,1.19348249263715
Ccnt1,2.62531055960691,2.65466705676132,2.50771220928331,2.12898904062959,1.90820130095076,2.23645309131705
Pcbp2,4.11895655547888,3.80920775431761,2.47287376227676,3.42195184021807,3.61528784662242,3.39851409795766
Rnf6,1.4959555805987,1.69150636531478,1.73061931903097,1.52002638753022,1.5704383079195,1.52312354351792
Cyp4a14,2.43133896246241,2.88675601403558,2.4371053132134,2.93445318539737,1.56640245652384,2.31521416032516
Chd5,-1.6291375559312,-2.07409997381046,-3.27624503468876,-2.72325758016361,-3.02715409012172,-3.17545654392818
Taf5,2.64821967823432,2.43043902493432,2.14508622871717,2.66210245087927,2.53605590722219,1.90428946325025
Tap1,3.37575203723743,3.19581625846366,3.91279716409463,3.8562194702387,3.43628616395105,4.04071725466086
Ass1,4.61011674087395,4.94978649059849,4.87585683696824,4.99893930870211,4.55918487843018,4.9678239846861
Dimt1,4.37596185750323,4.79743839376559,4.98182883376399,4.37739838028534,4.24690882981902,4.53050988894816
Bcas2,5.14792390943444,5.3006017870171,5.1814817407365,5.27738835342068,5.16432029647654,5.06203796424994
Senp3,3.11456435327708,2.68618872694458,2.85368707483792,2.83732499864129,3.07420218019614,3.12524370840451
Ctnnd1,2.03232155994182,2.41815909755418,2.50352512486909,2.42475027416894,1.93815160568961,2.46185594264565
Rdx,1.26111305317719,1.74560876748792,1.81810997748889,1.50196529297696,1.23333190905631,1.40848267677369
Plg,2.31081004978113,1.70301446215586,1.83243383150671,1.44447511625784,1.83290122035183,1.8437465870832
Col6a2,2.09958554234194,1.42079778496834,1.30513162771977,0.735585734500879,1.15647749580139,0.572939634781789
Zhx1,3.89811501314995,3.4931641699051,3.15800766792603,3.20971576326052,3.73384644863912,3.3123930932427
Fbxo38,2.35832383424741,2.17988425671265,2.03315859116506,2.11080454501277,2.01692025219185,1.64102702527751
Igtp,2.30197996268931,2.41426447542736,2.83811576492153,2.73604218183838,2.72801320618926,3.0056644077047
Pgrmc2,3.81833503121111,3.92705249298015,4.06929227942565,3.74220011191292,3.9510339436858,3.93097748295702
H2bc9,-4.57784186462276,-4.13888610366469,-3.43767315479956,-3.45919034288022,-3.06998922791544,-4.38442732665601
Tmx3,3.72579984968807,3.87824740544935,4.05843465715452,3.82783653318066,3.51487341511144,3.58004843471611
Cic,0.628717604148225,-1.05108357970045,-2.75884853943029,-0.272386746473944,1.2815984512722,-0.741316180365809
Tuba4a,1.96748126937672,2.08812327006277,2.31330690416983,2.34863187244112,2.67037378052939,2.46746756108313
Mup11,-0.424908316093224,-0.0534784804827746,-0.363560221485317,-3.49511712539464,0.221189198923657,-1.58175548597967
Epc1,1.48477805213648,1.20114109765616,1.15817387137801,1.52600370662214,1.57924919060677,1.30854608252366
Ptbp3,4.86301949685269,4.6740987378194,3.87938498887976,4.5000118766391,4.67937694971184,4.41266435661763
Ddx47,4.67088772849519,4.35240098054855,4.62000714600995,4.54800141297184,4.64152052194448,4.80598616742265
Tbl2,4.14877389705718,4.03320374947768,4.4356590131135,3.95668215951768,4.06381270332802,3.93653142856985
Rbm4,-0.89756357922499,0.536614355299235,-0.73793593730675,-1.63700485356556,-2.77353792355256,-1.48360596804663
Ppib,6.77144548156935,6.47590508306521,7.08189020373337,6.53545880883445,6.44047247179836,6.70577300136295
Eef1a2,0.204055788396152,-1.51566780550902,-1.22894868961306,-5.53896252341193,-1.28953479454733,-3.67950124927123
Kdm2a,1.70579044400656,1.48660600123623,1.24043644810104,1.25519265602127,1.24073284693189,0.938223620035201
Usp3,2.81259007409564,2.45813737579655,2.37017416948019,2.4171998923715,2.40271524607623,1.95818874862902
Nop10,6.29940382371251,6.21616308416383,6.54777006964626,6.83122136130027,6.35526909926975,6.75201980391284
Ppp2cb,-2.3939118942657,-2.01443134341828,-2.0055534727688,-2.09132366241342,-1.71336130850655,-1.75400186774311
Cyp2c70,5.99614210299519,5.59180276028339,6.00215184777725,5.78004232665828,6.08402686942531,5.86741426761968
Rbm4b,-2.30410042209482,-1.32888377753115,-2.20205971394226,-2.34355129952323,-2.35382905919116,-2.00687665889765
Nepro,1.85614110380327,1.96014683973363,2.06877637850907,2.00462074268419,1.580898374158,2.05180461997907
Eloa,2.14673334879727,2.24351436146121,2.02630251900652,1.53361289585649,0.645819091513534,1.75490765244069
Wdr74,4.77407963027265,4.37414413655837,4.89271748025608,4.70291636197247,4.72488066286666,4.7961423835665
Kmt2a,0.204371914751671,0.023974342898736,-0.314664305567847,-0.293023978253704,0.0248447249084727,-0.486653404935459
Gtf3c5,2.39484887057844,1.90121330457352,1.7130051068786,1.66900439052578,2.22343668861497,1.92775561271561
Eif5b,2.39560386359544,1.39658724947161,1.38054812770008,1.55874592748402,0.967903981538794,0.441983363123438
Gtf3c2,2.42322146827913,2.04547662409519,1.99623307959421,2.09643670630053,2.45791488778918,1.97905432429969
Mup1,0.573275290233986,1.4195083933065,-3.32028869106711,-0.741111963454641,1.31546896923553,0.598680475123987
Tra2b,4.62421360996536,5.02639073823917,4.64271050201574,4.87945794428599,5.18649192965604,5.16560496286904
Wdr82,2.6656004371735,2.86194552081932,2.33124076650608,2.78138368760337,2.13972983499028,2.32900721499851
Rexo4,2.9622699507574,2.55555583952407,2.96577771387055,3.05977231577723,3.24110347914382,3.20494161837013
Bmal1,3.07892450160356,3.69362233490956,3.48365728292929,3.50866557086887,2.46530363863222,1.50641954567351
Brwd1,-0.386808456415907,-0.112786663145947,-0.244850005926363,-1.05695453148416,-0.427069945839186,-0.645528102202514
Ahcy,2.7715100816008,3.52593632293471,3.26394172585167,2.94551910982455,2.96372034747265,3.07611601553788
Ewsr1,3.98100018200031,3.94244459806814,3.77786094906738,4.08021952902474,3.57790163361528,3.8523057660141
Reep3,3.40100641084387,3.42938539677399,3.66902540186469,3.29716588914805,3.25460407884316,3.27180062863349
Pigr,0.786247514055559,0.93617251099049,1.87151324636692,0.645728650992253,0.691634832485933,0.234905493002469
Brpf3,1.05602752696274,0.474727655417023,0.0166582441743195,0.322713850591016,0.741254739183831,0.922782307254065
Atad2,2.64799229896238,2.52132513254735,2.54670941941434,2.64188815530552,3.1200738292239,2.47082936391074
Nr3c1,2.50020803006193,-0.00965374574728628,0.380563045855883,1.6727344002705,2.96645300726828,0.84206434292113
Trim24,0.739533741853617,-0.25337580327568,-0.567793396789527,0.593818889027066,1.10804012580463,-0.398896214220552
Trim25,1.22105461391797,0.533709736536075,0.1011684524545,2.4281668897483,2.04868227272269,2.18213200421115
Kin,2.87693891775823,2.10686697033898,2.25866360375997,2.36542280768454,2.24934781241801,2.34344054531632
Jmjd1c,-0.163696677416491,-0.0919907055479134,-1.08451907894153,-0.295253808936525,-0.682354387550463,-1.34901333333671
Bhmt,4.0075970040709,4.08219202125255,3.72594098193941,3.41975899055552,4.03849347620039,3.37303113238827
Tent4b,3.60014592681152,3.2503178563065,3.70463364440528,3.74942587254126,3.86265986981879,3.69496734188415
Ercc3,1.67455900750619,1.5699716244186,1.43250385949111,1.94182577646884,1.7228734587336,1.70787833434914
Sap18,6.82583834014698,6.73784852499696,6.65621789772227,6.88316176976824,7.09676509943244,6.92608376704176
Ppp2ca,-3.67889627790435,-4.36111972544121,-3.60511738496477,-6.15544627219194,-5.1453454523196,-5.15568665605019
Lsm4,5.23901745597864,5.15899097942446,5.31481932729353,5.63580528045357,5.36122879477864,5.68998075064975
Utp14b,0.610285430976264,1.43744837444219,1.28569984491502,0.105934679018359,0.399205399298354,1.66611012138305
Apoe,4.5550455331305,4.39784169024182,4.64407913844459,4.42564704157934,4.57625405270597,4.92107079804776
Myl12b,3.81928156812006,3.7185842893445,3.84379089722022,3.70668766978957,3.59629886572423,3.5586957388073
Lonp2,2.08787051530262,1.34756120987377,1.50565499549294,1.59644516139621,1.29763913915981,1.68822821845229
Snrpd3,6.77235366460971,6.90052632143751,6.77915554779335,6.8877698820273,6.72712147677839,6.79484974931254
Aadac,7.09830931502614,7.14187182418675,7.4957205312469,7.3698544904281,7.10393104021486,7.2111598989066
Akap8,2.70146345249964,2.70026662153577,2.97722227657253,3.08975653392971,2.85044520597345,3.07084148132304
Pqbp1,4.15457432783451,4.02857910415552,4.00891835845459,4.42088566494763,3.61567834146493,3.99678819930872
Mak16,4.52654207729827,4.26999747359601,4.84224271577447,4.31858828718454,4.31228573960773,4.31748240869676
Iqgap1,0.691774455851313,-0.0309900043152904,0.413940705107091,0.86865367247116,1.19259820469691,-0.234423277845891
Rai1,-0.455985051950172,-0.617672500874435,-1.01450427280031,-1.13930366191085,-0.915211426748771,-1.10275594185959
Rrp8,3.83479521831404,3.44332706409785,3.93864598820374,3.51158691350297,3.7375113252847,3.54199921109306
Sf3a2,6.8935332309165,6.88986263921036,6.66731493156052,7.07810724802407,6.95883183481467,7.00757720260013
Cmtr1,1.76282707815189,0.457292280596986,-0.306403941178102,1.04320516157316,2.05002642844523,1.31080934934621
Thoc6,5.13261876416934,5.29016100890412,4.71055355074818,5.34102305885633,5.45303787597117,5.59040883371887
Cactin,2.49057651298059,2.55273479166626,2.20259036945991,2.69391515140348,2.63468702340067,2.73242620210571
Ccdc86,3.73116089358603,3.49580822688798,3.99028843414455,3.70995202252319,3.92334427960787,3.7481669665232
Actbl2,-1.78143940968688,-0.258722188257682,-1.44500788709365,-0.822446609664191,-0.206516891528962,0.785047788354441
Ngdn,4.7440933195489,4.36095167333073,4.35584009837725,4.37419446271054,4.36899490135159,4.65456822055883
Cat,2.41380881568388,2.99863997345828,1.97896249441899,2.28408501289137,2.35331652420484,2.81145676082478
Rps9,5.77924419770583,5.61671960304948,5.56229713817891,5.77383585634587,5.59682867132108,5.82180004268262
Cbx4,2.55258538762728,2.18342801823738,2.21808920615787,2.03665998672051,2.37073296891346,2.30857390901028
Uqcrc1,2.69880360601576,3.30314719780773,3.00790057566522,2.32889955402473,2.5834084900332,3.01072153404179
Rpf1,4.25289754248482,3.78799174623875,4.38148307760727,4.17979336159421,4.21890391120433,3.89363072111306
Stim2,0.724853834838536,0.513499003212406,0.922315391706464,0.791165320421919,0.79521212138437,0.809505443202627
Sf1,3.36572804940604,3.39144698326921,3.07874899974832,3.23302050585046,3.20296535730194,3.32155602376373
Aaas,4.24679966972623,4.19065888224624,4.78656831309618,4.0822187176415,4.23461026331876,3.92174753436032
Abhd6,3.1557134181127,3.15515906070449,3.50124721304423,3.11028310138218,2.77353757094486,2.90574287855364
Krt42,2.33948260203592,1.85205366603436,2.8473394653862,1.76348876963113,0.705809662832333,0.655907473956853
Sec61a1,4.67891279307609,4.22875085902233,4.95224789213207,4.62548979889436,4.39941391949229,4.7806085523629
Topors,2.39795459308523,1.17781410116669,0.900312258528336,1.5492826828498,2.54638548616144,1.55830834438511
Snrpb2,6.47526627595973,6.55908056987617,6.53243694234201,6.66006999113498,6.44650141258382,6.54536099387251
Rai14,1.15717156733661,1.12201050515531,0.582277398802614,1.04134088115765,0.803765557834505,1.11712831707549
Ercc2,2.12409822255847,2.04035250103563,1.75230235998077,2.11659777956635,2.0783318783018,1.86372178921871
Nip7,6.23640803724363,5.71945239852477,6.20490304035539,5.97323485595896,5.92477010839312,5.87809233928483
Aff4,0.332704068704897,0.651597351230438,0.607804043520559,0.292621371893418,-0.0275568099025119,0.632939807898775
Utp25,3.12940786302316,1.9806239593374,2.45159527574088,2.92756158209714,2.57519576253087,3.12832327459976
Lman2,5.26477498423021,5.17581826709553,5.41822700228973,5.0337635533815,5.31848922497858,5.17825977610256
Phf20l1,2.75232921682894,2.0888253544125,1.48767174123544,1.93526208042383,2.20877957048456,2.49354859248566
Taf7,2.07863617005959,1.673347576201,1.4979391333492,1.75629775758105,1.92396992530464,1.24248413147304
Rxra,2.04979357575678,1.83394799421032,1.07171114486425,1.87389199102473,1.98758545635354,1.31090146964765
Nfil3,3.433109154113,3.02896961410737,0.187489925383218,-0.166708470502308,2.85779619997127,2.81484781094296
Ell,1.42072618062687,0.937467766794684,1.17941214003691,1.38399131818755,1.4781406826191,1.24491009766916
Pc,0.968348205866808,1.42907264678833,1.43657537454768,1.3593978346996,1.37070589778229,1.61092915483409
Rab7a,5.59731703195979,5.52954124300177,5.56719648233374,5.45891426213059,5.60570029892683,5.47536519658755
Kansl3,1.56923963998584,1.55852488402381,1.15688523835471,1.38968772717132,1.49728101351066,1.16119045312046
Abcc6,1.89553208521539,1.96760205717456,2.07960965269942,2.22996255809483,1.72545321151786,2.49720985958444
Rab5c,1.42654880044736,1.73873844512725,1.71426393630219,1.49565685802084,1.65080397050494,1.34679100504067
Rrp36,4.38398291090919,3.59538992954237,3.98430920345001,3.82191689316029,4.29107622783929,4.14141229688657
Surf6,5.33777849453772,5.02228856735331,5.41586117879406,5.56538530740501,5.89250793655561,5.92143174026516
Stab1,0.583011140416536,0.458880070033188,0.698211508622528,0.553493715321765,0.628450646579546,0.767649536057953
Uqcrc2,3.17614566424513,3.38123000489227,3.48498222927313,3.00068377083055,3.21570885475299,3.46093180001102
Afdn,-0.551953462254328,0.142710160984917,-1.08616415977435,-0.54175541859272,-1.17741289217585,0.263242897653106
Ncln,3.71600263531604,3.70834717062961,3.91364511081384,3.68240727915221,3.30837170111681,3.54673103733866
Cul3,2.34138716894722,1.56886130518513,1.97593975674108,2.13499067594927,2.22141460645595,2.02067919848412
Stau1,2.67263581287822,1.98375704740587,1.50491597837729,2.8756539958769,2.63658555122869,2.54791658305086
Tmed9,5.36674657377647,5.10686154033985,5.45463199078994,4.72594208246746,5.35180996932623,5.08871269678177
Raly,7.20542768119009,7.07811176685409,6.31764102797784,7.09302597376299,7.04476404887694,6.86313857505731
Pak1ip1,4.01007540886964,3.41163531049093,3.93878295437884,4.10350035815419,4.03099298572884,3.9310107875042
Snrpa1,5.89541345498881,6.33354997184692,5.84576042051519,6.24365617683269,5.73516263778556,6.07794245223916
Mttp,0.79049682550707,1.80341237747138,0.785828858507013,0.257476651902113,1.50032368930679,1.95138788362236
Brd7,1.95210223351037,1.71558294202237,1.28317438673847,1.57572763888633,2.24648194422477,1.45100853947481
Nfic,2.4620865732869,1.98946338601656,1.85229736266786,1.829306697892,2.23906787296227,1.65016214793552
Rrp1,5.75588532011629,4.92283422222227,5.31424417118274,5.60716768809236,5.67883701995316,5.17055047159463
Plvap,1.90090440366195,2.51322211273576,2.37442678999113,2.04022606874758,2.02444764562657,2.03616717523053
Tardbp,6.17072896501353,6.40286612428405,5.11618219939383,6.23040039666347,5.95276144716328,5.93870649214636
Ncoa2,1.71805809345318,-0.802250780029464,-1.65714832881517,0.369497293522342,2.26684726818815,0.473109484088877
Zcchc9,1.88229836621262,1.74723081481583,1.60967366695111,0.812103855746612,0.554224903323697,1.59803133352906
Snrpb,5.3255620343625,5.26408731575346,5.14025304645637,5.27439936737052,4.98175874018839,4.68526249927324
Glud1,3.52572757098474,3.66966938147735,3.59625134380074,3.38787263379969,3.4702955038509,3.38814452707935
Med17,3.67303898668172,3.48248886128795,3.55479675145924,3.94172686911509,3.81571610896127,3.62308988141697
Cenpv,6.53401214943554,6.43910017548506,6.77391794628306,6.69407182912932,6.60001226998779,6.21035107413043
Mug1,-1.49964208504507,-0.187047482992769,-0.520444386034635,-1.56626490360743,-1.27923120989744,-0.900455275286704
Ptpn1,3.2053145501393,2.81259906578098,3.01885536800262,3.14445502324822,3.67439638227445,3.10903876219598
Ndufs1,1.69058247282095,2.29304470891069,2.24915013076251,1.98817401004003,1.97943025786442,2.12292671922011
Ep300,-1.10086601467973,-2.43556234771921,-1.10012526072836,-1.8367035919373,-2.26307510607691,-2.82869532057928
Hm13,4.24374056086794,3.8585344822451,4.28802123247699,4.09926265633572,4.02249728411878,4.01872879628695
Hmox2,4.04113072699937,4.04760777400601,4.55109777274522,3.93310710651438,4.10200465757561,3.80766325394193
Ganab,1.95253670094859,2.75226996436405,2.14607157977171,1.80285602683156,2.47217547866331,2.49440580399607
Zmym2,1.44694938091436,0.357728149923177,0.243076538709863,1.13855273000672,1.89122381197071,1.63079447966282
Syf2,2.97428931585751,2.81483778502863,2.68627731829449,3.42283746864362,3.28808903776332,3.22232757027515
Cdk5rap3,2.33585820438878,2.13886939744954,2.60939464369423,2.16490647717118,2.32096974553006,2.09134032162749
Acat1,2.78031767236997,3.02140716285059,1.8980273388689,1.57343074609066,1.74763460840825,2.0924394145942
Eif2s2,2.42642358266846,1.66883531074054,1.72067237294085,1.49976664934914,1.69213286161161,0.757686777944901
Rpl7,6.17675745587997,5.61419068774391,6.07449713080206,6.5287559323622,6.31238374324329,6.23493584570287
Yars1,2.62089154152987,1.98546480459182,2.37350358565071,2.55308064924928,2.78414848061774,1.71247664814638
Rcl1,5.46590610920865,4.95199188208779,5.51049764759953,5.3730624061544,5.35313148918214,5.29795408716162
Nup58,4.79395922797074,5.07902312970327,4.76127594547306,4.61212279766846,4.73232999245494,4.74951430516116
Nop16,5.40110048535295,5.04936219993016,5.4704162537941,5.22086163037171,5.49983666278113,5.37168670328769
Nceh1,3.99051241260305,4.21067691771214,4.32438774906355,3.8750372021471,4.06445248298329,3.93230701023977
Ugt2a3,6.8355880972552,6.55503870138134,6.85064233847785,6.6976706243359,6.52378065544983,6.6910733521143
Sqor,3.99335801443689,3.3564329971413,3.25350518885407,3.48289802992561,4.08119541951796,3.79838431601317
Nr1h4,2.14302144952714,1.1493614803446,0.361861948959552,1.48206954665507,2.38220684675228,1.08110010024665
Phf12,0.707968630644309,-0.335614278114633,-0.143368338441382,0.425307421050157,0.248270625518668,-0.00571010844955033
Tpm2,0.0102861064114196,-2.01778899052187,-1.86093844867497,-1.47554265368285,-0.500339732975799,-4.04489078506022
Ythdc1,2.58802391550293,2.40591513226668,2.89298897377907,2.67041875383349,2.73005275475476,2.98579510633016
Epc2,0.732145074603763,0.653017767328445,0.803642969598455,0.990995318098491,0.877755889157536,0.557936962863792
Stat3,2.27197002867289,-0.581975452476618,-0.994685095869981,-0.0545398267719026,2.63622472573504,-0.487967378925058
Ap3d1,1.19843639992478,0.33261088926657,-0.481017856392709,0.720533088093968,0.294912161801043,-0.121406208470682
Imp4,5.95658082200593,5.39583649043682,5.88760480780235,5.80577144122116,5.99795420250133,6.00211988188818
Rab1a,2.97386622934751,2.9154145923653,3.27563662911775,2.95071927752139,3.29777131255216,2.91535943393995
Zscan26,1.30757850321163,1.09841698780467,1.29196569914741,1.16443370484709,0.816543649292867,0.413434407909459
Emc1,3.77016244802311,3.50277415525401,3.88355261457275,3.76139485033383,3.52004776661357,3.72594049136563
Polr2c,4.3642009873964,4.30450745714804,4.17399511136873,4.5828911951607,4.29446933171935,4.37137403065016
Pdia4,1.50538608956914,2.19707618963658,1.40988108218054,0.916142045415764,1.81983393519261,2.21892599991043
Kat2b,2.92599197594994,2.52169051640974,2.66487909090033,2.93550560877867,3.05299415428258,2.97707373715833
Atl2,2.34224647833615,2.12862811874718,2.21512297083961,2.13204395536893,2.31845468587375,2.5326039460225
Esyt1,2.57943813946341,2.71214167882,3.32855079708352,2.92624538356066,2.72446193199913,3.0033835536208
Taf5l,1.74758961096813,1.37207945690697,1.46059302800577,1.27326192816402,1.97931642629871,1.96496158346369
Pa2g4,2.43280946518979,1.93932825502206,2.10385847081351,2.22366054248429,1.63673697753085,1.33811824238299
Trim41,3.00244205131299,2.36924292648251,2.58379336176524,2.40671846419344,3.32328127893091,2.87674080962108
Abhd12,3.47850527552295,3.17187333116629,3.5169251382102,3.24987832244738,3.37384701418595,3.33936726234153
Znf219,1.29688495767814,1.55933563661956,1.26878378128935,0.854745908085101,0.683031291284699,0.813433608383853
Kdm5b,0.617778859741223,0.8619295053179,0.141354548178574,-0.0732855347358434,0.599754005405909,0.184073788231123
Hsd17b12,6.19482841158932,6.18270261763359,6.57221843541878,6.38567680435735,6.35875389264203,6.42777922377274
Slco1a1,3.8383263899029,4.31853882175382,4.61915719987734,4.30086667447201,3.42076866730162,4.07037668548928
Cul1,2.39274855080878,2.1846532271017,2.25836727760769,2.42799022516882,2.61856345111035,1.73149302620894
Mndal,-0.166059458042065,-0.524075846870782,0.027129418334825,-1.03479280305381,-0.731455726816852,-0.140868837357012
Rbbp5,2.48114839156365,2.17711246559142,2.01977971546746,2.1312581210574,2.40065968789524,2.10235130971276
Afg2b,2.94770914972651,1.94008311541464,2.65426161178936,2.78629496946782,3.40972704245784,2.45771981920006
Slco1b2,3.46882744070224,3.7915270419052,4.16501541692227,3.99610802218504,3.94376954108614,4.02510548899893
Hspa1b,1.96373827251635,1.05308559920237,0.902718573834035,1.12142520661489,1.76483664013582,1.09867050478815
Brpf1,1.74226328845532,1.62712535494026,1.59501590799302,1.80721389975802,1.85574085375814,1.55134312860319
Sntb1,0.986312607160603,1.34292680845395,1.469559766911,1.32276162459865,0.682416451196072,1.42515709459845
Sorbs2,1.55121283079651,1.04092232119226,0.874310165198786,1.15717206448119,0.656048702669053,1.14234905060218
Cyp20a1,3.56593941524144,3.7003784530118,3.76138365885737,3.42173795987559,3.50893455865302,3.57602500130102
Spcs2,5.46860227008281,5.24166332438034,5.47395287142006,4.95609548121889,5.06285894148615,5.07077074762687
Cdk9,3.39885813012837,3.26035501720269,3.18534626403224,3.21391676966829,2.90440597746806,3.21139836029444
Tomm70,1.08968964753805,1.4667223127357,1.93780533773432,0.997446651084405,0.742435758078145,1.43053419860238
Comt,6.81779352637594,6.61526642502961,7.14550536098036,6.73351987656095,6.66647636449862,6.67668893921886
Cyp3a25,4.08823705883332,3.69082989928216,4.01758190720758,3.8016290243753,3.76411678397989,3.64262553088981
Pgrmc1,7.13211787728569,6.89174017628135,7.19869497529251,7.05633512180932,6.838583463883,6.99659744879327
Ppp1r8,3.07036207875698,3.21942537553416,2.90133984320722,3.3716820819412,2.98633189416895,3.22799843836879
Dhx30,1.02787882531154,0.414438927928628,0.312262359569594,1.08167743793113,1.25143211426918,1.0464042655497
Enpep,1.59810137754826,2.07733534873866,2.10245101418537,1.81996046019304,1.31989715023381,1.78392495920046
Cux1,-2.06110253530884,-1.91097937602049,-1.97457805117114,-3.52538942279737,-2.93268657329025,-2.78345919607738
Ints5,3.5601320903736,3.12111257122244,3.15772634944409,3.55678347690566,3.60488557821774,3.50969705488379
H2-D1,3.31089773922942,3.45002469958506,3.66777276430747,3.62082680302403,3.54556120556794,3.59457344035639
Krt7,1.31411205248101,0.982863842895267,1.81210372432351,0.724042146905226,0.264803998724034,0.10605195560406
Magoh,7.29596175495833,7.33032440718598,7.18341709161697,7.72089201740838,7.33774884239756,7.2463622880468
Ugt3a1,4.15483212032667,4.35004654304484,4.44678763225324,3.99836207307152,4.09664894593744,3.96100625647251
Bud13,2.5303335698304,2.62678867974233,2.77288237677206,3.02404528624951,2.89782302281045,2.7962866617662
Virma,0.970520393930117,1.95708828593481,0.928888026801125,1.29912733155596,0.431184160106041,1.63074646017261
Anxa6,1.49164688286211,2.33122857660011,2.3055604199406,1.1958639913996,0.745081397606777,1.22047890508218
Adarb1,2.87745409673527,2.3372784708724,2.28599412461221,2.63011248379344,2.66019250227579,2.83039721334532
Polr1g,2.64593013373414,2.37331969573082,2.39557103913346,2.99039183660104,2.85849709808878,2.65803770333123
Nop9,3.13809597156905,2.40419045708186,2.79249924960111,2.87178269382255,2.82820388765726,2.62781470748748
Kpna1,5.18911928328618,5.02390412892236,5.26649546474135,5.17304012418559,5.03196219364997,5.33103881759279
