BH.Q	ADJ.P	PER	LAG	AMP
Ddi2	0.372759828545609	0.0623201036824986	20	18	1.58364385563326
Cisd1	0.372759828545609	0.0623201036824986	20	6	1.19971964671225
Aars1	0.372759828545609	0.0623201036824986	24	4	1.18803223664052
Pacc1	0.372759828545609	0.0623201036824986	20	6	1.17490342287446
Afg2a	0.372759828545609	0.0623201036824986	20	18	1.10456117176928
Pf4	0.372759828545609	0.0623201036824986	20	6	1.09980336675594
Ywhag	0.372759828545609	0.0623201036824986	20	0	1.08511367450615
Shmt1	0.372759828545609	0.0623201036824986	24	6	1.07156885274383
Elf1	0.372759828545609	0.0623201036824986	20	18	1.04849035144321
Rrp36	0.372759828545609	0.0623201036824986	20	18	1.04740640206346
Cma1	0.372759828545609	0.0623201036824986	20	4	1.03618363339765
Cav2	0.372759828545609	0.0623201036824986	22	0	1.02293631753044
Yy1	0.372759828545609	0.0623201036824986	20	0	1.01644121288536
Sik3	0.372759828545609	0.0623201036824986	20	18	1.01100439824518
Kat14	0.372759828545609	0.0623201036824986	20	16	1.00430371824804
Smad2	0.372759828545609	0.0623201036824986	20	18	0.996621638608647
Max	0.372759828545609	0.0623201036824986	20	16	0.983807880915867
Aggf1	0.372759828545609	0.0623201036824986	20	18	0.977981341721799
Vamp3	0.372759828545609	0.0623201036824986	20	4	0.960595103072912
Ppm1g	0.372759828545609	0.0623201036824986	20	18	0.946183316585957
Golga3	0.372759828545609	0.0623201036824986	24	16	0.931143811647669
Ptprc	0.372759828545609	0.0623201036824986	20	8	0.917320476544955
Rft1	0.372759828545609	0.0623201036824986	24	0	0.885281497541201
Znhit1	0.372759828545609	0.0623201036824986	24	4	0.880830826545224
Actr10	0.372759828545609	0.0623201036824986	24	2	0.8794922866021
Znf652	0.372759828545609	0.0623201036824986	24	8	0.878662600209273
Gvin1	0.372759828545609	0.0623201036824986	22	17.05	0.873960692821715
Bckdk	0.372759828545609	0.0623201036824986	20	18	0.866727378515175
Smc6	0.372759828545609	0.0623201036824986	20	12	0.857809245517477
Furin	0.372759828545609	0.0623201036824986	24	6	0.851949615384809
Esrp2	0.372759828545609	0.0623201036824986	20	18	0.849220197772108
Tfe3	0.372759828545609	0.0623201036824986	24	4	0.8382621133149
Rrp9	0.372759828545609	0.0623201036824986	20	18	0.814991036218698
Tmem167a	0.372759828545609	0.0623201036824986	20	18	0.809339136345545
Myo1d	0.372759828545609	0.0623201036824986	20	6	0.76655635705812
Gypc	0.372759828545609	0.0623201036824986	20	6	0.763906829395056
Bod1	0.372759828545609	0.0623201036824986	24	22	0.758044792356398
Sirt3	0.372759828545609	0.0623201036824986	24	1	0.7539601947122
Klf13	0.372759828545609	0.0623201036824986	20	16	0.745334361715172
Cers2	0.372759828545609	0.0623201036824986	20	4	0.745011319781965
Brf2	0.372759828545609	0.0623201036824986	20	18	0.744286356157467
B2m	0.372759828545609	0.0623201036824986	20	6	0.742143871372093
Llgl2	0.372759828545609	0.0623201036824986	24	16	0.733169381801911
Grk5	0.372759828545609	0.0623201036824986	20	0	0.725676712857165
Dek	0.372759828545609	0.0623201036824986	24	8	0.720930129113805
Zfp292	0.372759828545609	0.0623201036824986	20	12	0.712385537086267
Cul2	0.372759828545609	0.0623201036824986	20	18	0.700160309008146
Utp14b	0.372759828545609	0.0623201036824986	20	6	0.698880147417434
Atf4	0.372759828545609	0.0623201036824986	24	4	0.698051367220958
Utp14a	0.372759828545609	0.0623201036824986	24	6	0.687330067808841
Apoc4	0.372759828545609	0.0623201036824986	24	8	0.68674278115867
Resf1	0.372759828545609	0.0623201036824986	20	16	0.676860384523921
Dnajc7	0.372759828545609	0.0623201036824986	20	18	0.676327843720794
Lamtor1	0.372759828545609	0.0623201036824986	20	6	0.671135215014768
Stat3	0.372759828545609	0.0623201036824986	20	18	0.666686833405512
Nol9	0.372759828545609	0.0623201036824986	24	20	0.658651821970015
Senp7	0.372759828545609	0.0623201036824986	24	4	0.647360499703985
Rpl7a	0.372759828545609	0.0623201036824986	20	18	0.642672839199996
Aig1	0.372759828545609	0.0623201036824986	24	4	0.618621314803431
Apoa5	0.372759828545609	0.0623201036824986	24	20	0.593578071839427
Mtch1	0.372759828545609	0.0623201036824986	24	6	0.592958562710944
Kpna4	0.372759828545609	0.0623201036824986	24	22	0.591262039657509
Rfc5	0.372759828545609	0.0623201036824986	20	10	0.590907813006176
Clpx	0.372759828545609	0.0623201036824986	24	0	0.589308349073771
Coro2b	0.372759828545609	0.0623201036824986	24	0	0.584850117515544
Tkt	0.372759828545609	0.0623201036824986	22.6666666666667	5.42247040939321	0.559950655769637
Csnk2a2	0.372759828545609	0.0623201036824986	20	16	0.554009906051628
Adgrg3	0.372759828545609	0.0623201036824986	24	6	0.541385047361755
Lrrc8c	0.372759828545609	0.0623201036824986	24	9	0.52698203793476
Kras	0.372759828545609	0.0623201036824986	24	8	0.511389946534393
Gng7	0.372759828545609	0.0623201036824986	20	16	0.509262688090146
Nxt1	0.372759828545609	0.0623201036824986	24	8	0.507400077038998
Zc3hav1	0.372759828545609	0.0623201036824986	24	20	0.49102365802287
Capns1	0.372759828545609	0.0623201036824986	24	2	0.48920638792074
Slc38a4	0.372759828545609	0.0623201036824986	24	10	0.476533154176089
Ipo9	0.372759828545609	0.0623201036824986	24	6	0.471207425990682
Sorbs1	0.372759828545609	0.0623201036824986	20	2	0.467651800238067
Pcgf1	0.372759828545609	0.0623201036824986	20	6	0.462000117477076
Lgals3	0.372759828545609	0.0623201036824986	20	14	0.442886497212459
Esco1	0.372759828545609	0.0623201036824986	20	8	0.427270404184193
Scamp5	0.372759828545609	0.0623201036824986	20	4	0.424838027267509
Narf	0.372759828545609	0.0623201036824986	20	16	0.424351923893524
Hdgf	0.372759828545609	0.0623201036824986	24	2	0.410776811313967
Fdps	0.372759828545609	0.0623201036824986	24	2	0.394507203493082
Sp4	0.372759828545609	0.0623201036824986	24	2	0.385887653826941
H3-3a; H3-3b	0.372759828545609	0.0623201036824986	24	16	0.36104868703215
Pole3	0.372759828545609	0.0623201036824986	24	2	0.341776674137589
Acnat1	0.372759828545609	0.0623201036824986	20	2	0.331786870989132
Itga9	0.372759828545609	0.0623201036824986	24	8	0.308626503590405
Maf	0.372759828545609	0.0623201036824986	20	2	0.306557570946559
Supt16h	0.372759828545609	0.0623201036824986	24	6	0.295307985349007
Top2b	0.372759828545609	0.0623201036824986	24	8	0.286738388003151
Phldb2	0.372759828545609	0.0623201036824986	24	20	0.275470276557819
Ak4	0.372759828545609	0.0623201036824986	20	2	0.267963742834863
Mup11	0.372759828545609	0.0623201036824986	20	2	0.188044893680647
Fga	0.372759828545609	0.0623201036824986	24	0	0.157106405703596
Uso1	0.372759828545609	0.0623201036824986	24	20	0
Etnk1	0.437133202775907	0.0809096293966304	20	4	1.53631980719781
Rnf5	0.437133202775907	0.0809096293966304	24	17	1.37387661200969
Lig4	0.437133202775907	0.0809096293966304	20	18	1.29208695346424
C9	0.437133202775907	0.0809096293966304	20	18	1.25503109520123
Tmprss6	0.437133202775907	0.0809096293966304	20	4	1.2355513385407
Brf1	0.437133202775907	0.0809096293966304	20	18	1.23067375294043
Krt14	0.437133202775907	0.0809096293966304	20	8	1.17418856550526
Esf1	0.437133202775907	0.0809096293966304	20	0	1.10836356690703
Mcm7	0.437133202775907	0.0809096293966304	20	18	1.09837498315377
Thap11	0.437133202775907	0.0809096293966304	20	18	1.07815557203958
Znf879	0.437133202775907	0.0809096293966304	20	18	1.07101590482643
Rpl18a	0.437133202775907	0.0809096293966304	24	20	1.05679491904697
Akap13	0.437133202775907	0.0809096293966304	20	16	1.05678448960604
Osbpl8	0.437133202775907	0.0809096293966304	20	4	1.03776632435977
Mphosph6	0.437133202775907	0.0809096293966304	20	6	1.01755503169468
Cpeb3	0.437133202775907	0.0809096293966304	20	18	1.00958332569933
Adgre4	0.437133202775907	0.0809096293966304	20	16	0.99539280890331
Znf574	0.437133202775907	0.0809096293966304	20	18	0.953204151602414
Mrpl18	0.437133202775907	0.0809096293966304	20	18	0.932835330049375
Phyh	0.437133202775907	0.0809096293966304	20	2	0.870721705906295
Nr1h3	0.437133202775907	0.0809096293966304	20	18	0.861490817474768
Inf2	0.437133202775907	0.0809096293966304	24	22	0.849422657417552
Trim37	0.437133202775907	0.0809096293966304	20	16	0.849158806882669
Anapc13	0.437133202775907	0.0809096293966304	20	0	0.836126510342417
Jam2	0.437133202775907	0.0809096293966304	24	22	0.830193091712594
Elmo2	0.437133202775907	0.0809096293966304	20	16	0.827012089724203
Rnf216	0.437133202775907	0.0809096293966304	20	18	0.80726689366139
Abt1	0.437133202775907	0.0809096293966304	24	18	0.788263191037127
Rbck1	0.437133202775907	0.0809096293966304	20	18	0.78408330626708
Ccser2	0.437133202775907	0.0809096293966304	24	21	0.777598392428427
Rhbdd1	0.437133202775907	0.0809096293966304	24	6	0.776798773805685
Znf260	0.437133202775907	0.0809096293966304	24	4	0.763499017975403
Evi5	0.437133202775907	0.0809096293966304	22	0.183333333333332	0.757212666041646
Akr1c6	0.437133202775907	0.0809096293966304	20	18	0.756163191925533
Imp4	0.437133202775907	0.0809096293966304	24	18	0.748663542758997
Vamp7	0.437133202775907	0.0809096293966304	24	2	0.74419360845975
Wdr59	0.437133202775907	0.0809096293966304	20	18	0.714561953770635
Retreg2	0.437133202775907	0.0809096293966304	20	2	0.703736262844606
Slx4	0.437133202775907	0.0809096293966304	24	2	0.701488375300569
Grn	0.437133202775907	0.0809096293966304	24	6	0.700582513197052
H2ac15	0.437133202775907	0.0809096293966304	24	18	0.676373711270774
Ciao1	0.437133202775907	0.0809096293966304	20	18	0.673151595634942
Rpl36	0.437133202775907	0.0809096293966304	24	18	0.661221604782736
Ddx52	0.437133202775907	0.0809096293966304	22	19.0666666666667	0.63951909510942
Ogfod3	0.437133202775907	0.0809096293966304	24	8	0.638960572022432
Clk4	0.437133202775907	0.0809096293966304	22	11	0.636067223476874
Slx9	0.437133202775907	0.0809096293966304	20	6	0.629732019633861
Abcd1	0.437133202775907	0.0809096293966304	20	6	0.625310881397235
Lrrfip2	0.437133202775907	0.0809096293966304	24	6	0.611203979994646
Hnf1b	0.437133202775907	0.0809096293966304	24	0	0.6109914642471
Cebpd	0.437133202775907	0.0809096293966304	20	18	0.606905475633631
Plxna1	0.437133202775907	0.0809096293966304	24	0	0.606389016401779
Palmd	0.437133202775907	0.0809096293966304	20	18	0.596760800061306
Nab2	0.437133202775907	0.0809096293966304	20	18	0.59534613521306
Ca3	0.437133202775907	0.0809096293966304	20	4	0.592043143388357
Cd68	0.437133202775907	0.0809096293966304	20	6	0.590046297218995
Taf1d	0.437133202775907	0.0809096293966304	24	22	0.585566866759994
Enpp1	0.437133202775907	0.0809096293966304	24	8	0.561825129372033
Cd1d1	0.437133202775907	0.0809096293966304	20	8	0.560855827353394
Arfgap2	0.437133202775907	0.0809096293966304	24	18	0.539854812418977
Arf4	0.437133202775907	0.0809096293966304	20	18	0.538828198028598
Idh1	0.437133202775907	0.0809096293966304	24	6	0.532810138617308
Gtpbp4	0.437133202775907	0.0809096293966304	24	18	0.520627407013635
Reep6	0.437133202775907	0.0809096293966304	24	2	0.515377598585725
Ndufaf4	0.437133202775907	0.0809096293966304	24	6	0.501153779121581
Unknown_19	0.437133202775907	0.0809096293966304	20	18	0.495242645305766
Tle3	0.437133202775907	0.0809096293966304	20	16	0.48865161744419
Slc66a3	0.437133202775907	0.0809096293966304	20	8	0.488289986291058
B4gat1	0.437133202775907	0.0809096293966304	24	21	0.484177762259893
Nup62	0.437133202775907	0.0809096293966304	24	8	0.478143615459427
Sugp2	0.437133202775907	0.0809096293966304	20	18	0.47665683295289
Pura	0.437133202775907	0.0809096293966304	20	18	0.475975504003313
Agpat4	0.437133202775907	0.0809096293966304	20	16	0.460825179866905
Zbtb11	0.437133202775907	0.0809096293966304	20	16	0.451696014916286
Arfgap3	0.437133202775907	0.0809096293966304	24	18	0.451049352752035
Ubr7	0.437133202775907	0.0809096293966304	20	18	0.445014465445934
Dars1	0.437133202775907	0.0809096293966304	24	16	0.444510119847465
Hexb	0.437133202775907	0.0809096293966304	20	12	0.37119821400436
Orc5	0.437133202775907	0.0809096293966304	24	4	0.339367644554731
Eif2s3y	0.437133202775907	0.0809096293966304	20	4	0.325720625482937
Prss29	0.437133202775907	0.0809096293966304	24	20	0.322705052826636
Tigd2	0.437133202775907	0.0809096293966304	22	11	0.301803068643049
Vtn	0.437133202775907	0.0809096293966304	20	2	0.292258629904626
Arl1	0.437133202775907	0.0809096293966304	24	4	0.290942935089639
Pkd2	0.437133202775907	0.0809096293966304	20	4	0.288609815940576
B4galt1	0.437133202775907	0.0809096293966304	20	2	0.281883520638855
Col2a1	0.437133202775907	0.0809096293966304	20	2	0.277778973057182
Krt10	0.437133202775907	0.0809096293966304	24	8	0.277654865953004
Sh3bgrl2	0.437133202775907	0.0809096293966304	20	4	0.262717650162637
Zfat	0.437133202775907	0.0809096293966304	24	18	0.194172053868257
Ubxn8	0.437133202775907	0.0809096293966304	24	18	0.152069544478076
Rpl35	0.437133202775907	0.0809096293966304	24	14	0.0619244596176546
Colgalt1	0.504615813890566	0.104105247708058	20	0	1.6196754358109
Nadk2	0.504615813890566	0.104105247708058	20	18	1.40710613801381
Cep57	0.504615813890566	0.104105247708058	24	8	1.34349523610973
Thap7	0.504615813890566	0.104105247708058	20	16	1.28585147885508
N4bp2l2	0.504615813890566	0.104105247708058	20	8	1.26178446386241
Sec23a	0.504615813890566	0.104105247708058	20	18	1.26094576568233
Hspb8	0.504615813890566	0.104105247708058	20	18	1.24441357354686
Mlxipl	0.504615813890566	0.104105247708058	20	18	1.14381743669521
Cyp2c55	0.504615813890566	0.104105247708058	20	10	1.11538938599531
Snx2	0.504615813890566	0.104105247708058	24	5	1.10494075303098
Eaf1	0.504615813890566	0.104105247708058	24	18	1.10062425783951
Znf768	0.504615813890566	0.104105247708058	20	4	1.09734091584179
Keap1	0.504615813890566	0.104105247708058	20	18	1.08409330452791
Rps19	0.504615813890566	0.104105247708058	20	16	1.05433193360408
Hdac3	0.504615813890566	0.104105247708058	20	18	1.04619488898476
Slc44a1	0.504615813890566	0.104105247708058	20	6	1.04583107942908
Tdrd7	0.504615813890566	0.104105247708058	20	16	1.04152339916261
Rrp1	0.504615813890566	0.104105247708058	20	16	1.03791442994853
Mfsd1	0.504615813890566	0.104105247708058	24	8	1.03405498465603
Ascc3	0.504615813890566	0.104105247708058	20	18	1.02441488852505
C1qbp	0.504615813890566	0.104105247708058	24	6	1.01675209148631
Nudc	0.504615813890566	0.104105247708058	20	14	0.969852525977637
Cbs	0.504615813890566	0.104105247708058	20	18	0.968965936658775
Nfyc	0.504615813890566	0.104105247708058	20	18	0.952642006071139
Mier3	0.504615813890566	0.104105247708058	20	18	0.949788933645006
Atf7	0.504615813890566	0.104105247708058	20	16	0.942414071261118
Pus1	0.504615813890566	0.104105247708058	20	16	0.941621012843554
Cebpe	0.504615813890566	0.104105247708058	20	14	0.935258557087662
Stxbp5	0.504615813890566	0.104105247708058	20	4	0.918272295729549
Eif5a	0.504615813890566	0.104105247708058	24	6	0.91122136575131
Tnfaip2	0.504615813890566	0.104105247708058	20	18	0.905470248331319
Eef1e1	0.504615813890566	0.104105247708058	24	20	0.899242291467554
Agmat	0.504615813890566	0.104105247708058	20	4	0.896441554052657
Sac3d1	0.504615813890566	0.104105247708058	20	16	0.887195865380503
Lta4h	0.504615813890566	0.104105247708058	20	10	0.88246736330764
Kdm5c	0.504615813890566	0.104105247708058	20	18	0.874196330821061
Dnttip2	0.504615813890566	0.104105247708058	24	20	0.868649009746259
Fam83h	0.504615813890566	0.104105247708058	24	18	0.865001810832604
Gucy1b1	0.504615813890566	0.104105247708058	20	12	0.861954877049414
Rpl28	0.504615813890566	0.104105247708058	24	20	0.833801554755949
Trim26	0.504615813890566	0.104105247708058	20	18	0.820284791065564
Hnrnpf	0.504615813890566	0.104105247708058	24	0	0.817986920613427
Kdm4b	0.504615813890566	0.104105247708058	20	18	0.815276137765871
Spop	0.504615813890566	0.104105247708058	24	8	0.805524319427427
Septin2	0.504615813890566	0.104105247708058	20	0	0.801393968325417
Rps23	0.504615813890566	0.104105247708058	20	0	0.794722021469908
Spopl	0.504615813890566	0.104105247708058	24	10	0.791066359821127
Capza1	0.504615813890566	0.104105247708058	20	4	0.789470092067411
Ssbp1	0.504615813890566	0.104105247708058	24	6	0.759787089113847
Mgll	0.504615813890566	0.104105247708058	24	2	0.757335196023979
Eci2	0.504615813890566	0.104105247708058	24	2	0.757141651198255
Rack1	0.504615813890566	0.104105247708058	20	18	0.752937740131492
Cyp2d9	0.504615813890566	0.104105247708058	20	6	0.750989758024247
Otud3	0.504615813890566	0.104105247708058	24	6	0.729242770317162
Zmym4	0.504615813890566	0.104105247708058	20	14	0.721242633417494
Taf6l	0.504615813890566	0.104105247708058	22	14.1166666666667	0.69532865383399
Znf354a	0.504615813890566	0.104105247708058	24	2	0.68391151661209
Oxa1l	0.504615813890566	0.104105247708058	24	20	0.674386907028815
Sirt5	0.504615813890566	0.104105247708058	24	2	0.661071235646731
Bin1	0.504615813890566	0.104105247708058	24	0	0.659901569455668
Cpox	0.504615813890566	0.104105247708058	20	2	0.658835805177481
Ldb1	0.504615813890566	0.104105247708058	20	18	0.6511597918296
pol	0.504615813890566	0.104105247708058	20	18	0.650881871951303
Nuak2	0.504615813890566	0.104105247708058	20	18	0.647566651753524
Tmem234	0.504615813890566	0.104105247708058	20	2	0.64383653793411
Fmo1	0.504615813890566	0.104105247708058	20	4	0.609090651200559
Pemt	0.504615813890566	0.104105247708058	24	2	0.602173905316406
Rars2	0.504615813890566	0.104105247708058	20	0	0.588567197950139
Sigirr	0.504615813890566	0.104105247708058	24	4	0.583436856046266
Fam133b	0.504615813890566	0.104105247708058	22	5.13333333333333	0.578718825468661
Rae1	0.504615813890566	0.104105247708058	24	8	0.574779181093509
Cr1l	0.504615813890566	0.104105247708058	24	6	0.569084131785575
C2cd2l	0.504615813890566	0.104105247708058	22	0.183333333333332	0.562588432580014
Myo1e	0.504615813890566	0.104105247708058	20	6	0.555189272287311
Irf2bpl	0.504615813890566	0.104105247708058	20	18	0.548722546535482
Rpl15	0.504615813890566	0.104105247708058	24	14	0.547754027821701
Kiaa1671	0.504615813890566	0.104105247708058	22	0.183333333333332	0.54445274003848
Phip	0.504615813890566	0.104105247708058	24	10	0.54325748044425
Dctn2	0.504615813890566	0.104105247708058	20	18	0.528170496663629
Ddx1	0.504615813890566	0.104105247708058	24	14	0.526816366640676
Hcfc2	0.504615813890566	0.104105247708058	24	6	0.503152382261834
Ddx21	0.504615813890566	0.104105247708058	20	18	0.498104873060256
Gramd1b	0.504615813890566	0.104105247708058	20	4	0.488404524272106
Uhrf2	0.504615813890566	0.104105247708058	24	8	0.473323087562052
Got2	0.504615813890566	0.104105247708058	24	20	0.462608044424084
Cracr2b	0.504615813890566	0.104105247708058	24	20	0.459257902066106
Apoh	0.504615813890566	0.104105247708058	24	2	0.458244255798784
Eef1a1	0.504615813890566	0.104105247708058	24	2	0.44420040580861
Atp6v0a1	0.504615813890566	0.104105247708058	24	2	0.438765344558342
Jup	0.504615813890566	0.104105247708058	20	6	0.423317047601037
Rpl12	0.504615813890566	0.104105247708058	22	0	0.414537593244022
Maff	0.504615813890566	0.104105247708058	20	12	0.400699547070347
Ints6	0.504615813890566	0.104105247708058	24	12	0.393792829136865
Rpl32	0.504615813890566	0.104105247708058	24	20	0.393140944760895
Slc6a11	0.504615813890566	0.104105247708058	24	4	0.379505320239772
Fbl	0.504615813890566	0.104105247708058	22.6666666666667	16.7558037427265	0.359069400897671
Epc2	0.504615813890566	0.104105247708058	20	12	0.354902535122636
Hnrnpab	0.504615813890566	0.104105247708058	24	1	0.35148014824577
Cisd2	0.504615813890566	0.104105247708058	24	8	0.346107869073703
Eif4a2	0.504615813890566	0.104105247708058	24	4	0.341860858983889
Ipo5	0.504615813890566	0.104105247708058	24	18	0.317129742585963
Xrn1	0.504615813890566	0.104105247708058	20	2	0.290574388912466
Nfkbil1	0.504615813890566	0.104105247708058	24	18	0.267357843535207
Amy2a5	0.504615813890566	0.104105247708058	24	2	0.227021319326255
Tmem30b	0.504615813890566	0.104105247708058	24	8	0.217917682560071
Ces1	0.504615813890566	0.104105247708058	20	4	0.214395107186165
Znf48	0.504615813890566	0.104105247708058	20	2	0.173384428505939
Ogn	0.504615813890566	0.104105247708058	20	18	0.116295680267191
Fundc2	0.504615813890566	0.104105247708058	20	2	0
Hspa1b	0.578713150976393	0.132795407746432	20	18	1.41382206864014
Ammecr1l	0.578713150976393	0.132795407746432	20	18	1.37988080584289
Ccdc97	0.578713150976393	0.132795407746432	20	18	1.37016083240922
Deptor	0.578713150976393	0.132795407746432	20	18	1.34216080026643
Bag4	0.578713150976393	0.132795407746432	20	0	1.31972935732448
Gmps	0.578713150976393	0.132795407746432	20	18	1.27341475751921
Zfp59	0.578713150976393	0.132795407746432	20	14	1.26175871747316
C4b	0.578713150976393	0.132795407746432	20	0	1.25958728990227
Ahr	0.578713150976393	0.132795407746432	20	18	1.20401040038854
Ptov1	0.578713150976393	0.132795407746432	20	18	1.19659187696004
Pip4p2	0.578713150976393	0.132795407746432	20	6	1.18251636325447
Dapk3	0.578713150976393	0.132795407746432	20	0	1.16923628376652
Zfp39	0.578713150976393	0.132795407746432	24	6	1.12035528418313
Bcl6	0.578713150976393	0.132795407746432	22	0.916666666666667	1.0899501580828
Mterf4	0.578713150976393	0.132795407746432	24	4	1.07923308961417
Echdc1	0.578713150976393	0.132795407746432	20	18	1.07577210946758
Tnpo3	0.578713150976393	0.132795407746432	20	18	1.06923472405922
Afg2b	0.578713150976393	0.132795407746432	20	18	1.04169577803696
Cox7a2l	0.578713150976393	0.132795407746432	20	6	1.03916674339525
Mxd4	0.578713150976393	0.132795407746432	24	17	1.0174437422537
Yif1b	0.578713150976393	0.132795407746432	20	18	0.99157322272795
Rad54l2	0.578713150976393	0.132795407746432	20	18	0.947437506251232
Arhgap23	0.578713150976393	0.132795407746432	20	18	0.940475040640254
Ranbp10	0.578713150976393	0.132795407746432	20	18	0.93445884862953
Rps14	0.578713150976393	0.132795407746432	24	5	0.913547430084432
Arcn1	0.578713150976393	0.132795407746432	20	18	0.904912600262622
Kdm1a	0.578713150976393	0.132795407746432	20	18	0.876175248112877
Psma4	0.578713150976393	0.132795407746432	24	14	0.853149545577242
Eif4b	0.578713150976393	0.132795407746432	20	6	0.838176689671446
Fsaf1	0.578713150976393	0.132795407746432	20	18	0.836737376217945
Api5	0.578713150976393	0.132795407746432	24	6	0.834286016585149
Psma7	0.578713150976393	0.132795407746432	20	6	0.833812134551259
Ptpn1	0.578713150976393	0.132795407746432	20	18	0.821622103077982
Cd81	0.578713150976393	0.132795407746432	24	2	0.79903324509221
Uba1	0.578713150976393	0.132795407746432	20	2	0.792514889157991
Cramp1	0.578713150976393	0.132795407746432	20	18	0.790850507704526
Polr3e	0.578713150976393	0.132795407746432	24	8	0.790028354049601
Tbl1x	0.578713150976393	0.132795407746432	20	18	0.788735939771088
Tm9sf1	0.578713150976393	0.132795407746432	20	6	0.786751990692935
Znf787	0.578713150976393	0.132795407746432	24	2	0.782735334060505
Orm1	0.578713150976393	0.132795407746432	24	21	0.775801472461038
Med13	0.578713150976393	0.132795407746432	20	14	0.775724607421519
Chlsn	0.578713150976393	0.132795407746432	20	16	0.767126639677895
L3mbtl2	0.578713150976393	0.132795407746432	20	18	0.766732856224392
Ddx10	0.578713150976393	0.132795407746432	20	0	0.766208116141365
Ca2	0.578713150976393	0.132795407746432	24	6	0.759428698467242
Med6	0.578713150976393	0.132795407746432	24	14	0.752901819859206
Ccnt1	0.578713150976393	0.132795407746432	24	4	0.726572409807695
Eci1	0.578713150976393	0.132795407746432	24	2	0.721197212278063
Dctn3	0.578713150976393	0.132795407746432	20	14	0.718544449953889
Apoc1	0.578713150976393	0.132795407746432	24	6	0.716133359348848
Chmp4b	0.578713150976393	0.132795407746432	20	12	0.715244223816149
Wrn	0.578713150976393	0.132795407746432	22	16.1333333333333	0.714080055823987
Smc5	0.578713150976393	0.132795407746432	24	13	0.711451286744131
Atf2	0.578713150976393	0.132795407746432	24	5	0.701078605822653
Fnta	0.578713150976393	0.132795407746432	20	0	0.695203126981995
Pgpep1	0.578713150976393	0.132795407746432	20	18	0.691370464834395
Med30	0.578713150976393	0.132795407746432	24	14	0.686560265476785
Wrap53	0.578713150976393	0.132795407746432	24	10	0.684101600714977
Cbfa2t2	0.578713150976393	0.132795407746432	20	18	0.682699224233409
Psip1	0.578713150976393	0.132795407746432	24	6	0.6658448630006
Slc43a2	0.578713150976393	0.132795407746432	20	4	0.662640602954746
Ndufs2	0.578713150976393	0.132795407746432	20	4	0.654162361123415
Atp2a3	0.578713150976393	0.132795407746432	20	8	0.648368102780012
Tsr1	0.578713150976393	0.132795407746432	20	16	0.639147249942059
Macroh2a1	0.578713150976393	0.132795407746432	24	4	0.633348980941252
Ndufb7	0.578713150976393	0.132795407746432	24	2	0.623182439734428
Unknown_30	0.578713150976393	0.132795407746432	24	2	0.60359826903218
Basp1	0.578713150976393	0.132795407746432	20	2	0.590424763056531
Imp3	0.578713150976393	0.132795407746432	20	16	0.579062858472962
Tada1	0.578713150976393	0.132795407746432	20	14	0.577148704737008
Nipsnap2	0.578713150976393	0.132795407746432	20	2	0.55629298008029
Dync1i2	0.578713150976393	0.132795407746432	20	2	0.549360081392512
Vti1a	0.578713150976393	0.132795407746432	24	4	0.54265459410699
Setdb2	0.578713150976393	0.132795407746432	24	10	0.541659240515681
Kifc1	0.578713150976393	0.132795407746432	20	16	0.528017867991471
Med13l	0.578713150976393	0.132795407746432	24	14	0.517841977266455
Nsf	0.578713150976393	0.132795407746432	24	4	0.503759467843429
Ces2e	0.578713150976393	0.132795407746432	20	4	0.503308197779869
Utp3	0.578713150976393	0.132795407746432	24	22	0.495907694858471
Slirp	0.578713150976393	0.132795407746432	20	18	0.494338479581527
Myo1c	0.578713150976393	0.132795407746432	20	4	0.493264647583687
Pla2r1	0.578713150976393	0.132795407746432	24	8	0.483293547233916
Kank1	0.578713150976393	0.132795407746432	24	20	0.462744457973025
Usp5	0.578713150976393	0.132795407746432	24	18	0.451428634298086
Srebf2	0.578713150976393	0.132795407746432	24	0	0.447187570921538
Sfxn5	0.578713150976393	0.132795407746432	20	2	0.43186274688183
Mcrip2	0.578713150976393	0.132795407746432	24	20	0.428755615197585
Abcb4	0.578713150976393	0.132795407746432	20	18	0.419448679864214
Tpcn1	0.578713150976393	0.132795407746432	20	2	0.40543578628596
Uqcrq	0.578713150976393	0.132795407746432	20	6	0.404989589484686
Acsf2	0.578713150976393	0.132795407746432	24	20	0.399425394861001
Slfn5	0.578713150976393	0.132795407746432	24	22	0.397837567655193
Sall1	0.578713150976393	0.132795407746432	24	8	0.368775174620264
Shroom2	0.578713150976393	0.132795407746432	24	20	0.354332972216873
Msl2	0.578713150976393	0.132795407746432	24	2	0.343950434044576
Tmem59	0.578713150976393	0.132795407746432	24	9	0.338355095109492
Fbxw11	0.578713150976393	0.132795407746432	22	0	0.333573148952983
Aaas	0.578713150976393	0.132795407746432	24	8	0.319207058360022
Brix1	0.578713150976393	0.132795407746432	24	18	0.31653071799725
Vezt	0.578713150976393	0.132795407746432	24	8	0.314241444701029
Tmem256	0.578713150976393	0.132795407746432	20	8	0.305908632558012
Pla2g12b	0.578713150976393	0.132795407746432	24	2	0.304625006945234
Mme	0.578713150976393	0.132795407746432	20	4	0.303442286828345
Usp7	0.578713150976393	0.132795407746432	22	11	0.280548390139971
Wnt2	0.578713150976393	0.132795407746432	22	8.06666666666666	0.27897372663712
